"product_id","category_name_eng","avg_price_product","avg_price_category"
"489ae2aa008f021502940f251d4cce7f","housewares","6735.0000000000000000","90.7881476163124641"
"69c590f7ffc7bf8db97190b6cb6ed62e","computers","6729.0000000000000000","1098.3405418719211823"
"1bdf5e6731585cf01aa8169c7028d6ad","art","6499.0000000000000000","115.8021052631578947"
"a6492cc69376c469ab6f61d8f44de961","small appliances","4799.0000000000000000","280.7784683357879234"
"c3ed642d592594bb648ff4a04cee2747","small appliances","4690.0000000000000000","280.7784683357879234"
"259037a6a41845e455183f89c5035f18","computers","4590.0000000000000000","1098.3405418719211823"
"a1beef8f3992dbd4cd8726796aa69c53","musical instruments","4399.8700000000000000","281.6160000000000000"
"6cdf8fc1d741c76586d8b6b15e9eef30","consoles games","4099.9900000000000000","138.4918381706244503"
"6902c1962dd19d540807d0ab8fade5c6","watches gifts","3999.9000000000000000","201.1359839759639459"
"4ca7b91a31637bd24fb8e559d5e015e4","small appliances","3999.0000000000000000","280.7784683357879234"
"0563d4cc419141eab2e5b438046e844e","garden tools","3930.0000000000000000","111.6301955371520589"
"0eb41884a8773e019708fb8409fd8347","baby","3899.0000000000000000","134.3441729200652529"
"dd113cb02b2af9c8e5787e8f1f0722f6","sports leisure","3874.5000000000000000","114.3442853836361532"
"1953c4e517bc25739bc4223ede2ff5bc","watches gifts","3700.0000000000000000","201.1359839759639459"
"071930404657f7cd416f75bd063a9d4b","computers accessories","3699.9900000000000000","116.5139031557429411"
"5e954c4ed342c50436d25d5f50a34919","computers","3549.0000000000000000","1098.3405418719211823"
"34f99d82cfc355d08d8db780d14aa002","computers","3133.3233333333333333","1098.3405418719211823"
"0c104824e973388d487c67a3d346e96d","health beauty","3124.0000000000000000","130.1635305067218201"
"17d98fc630d23a628ec1130f8d69d1d2","cool stuff","3109.9900000000000000","167.3579689146469968"
"6e729bd456c54469a9af4c8774f1eab7","garden tools","3105.0000000000000000","111.6301955371520589"
"6054d161235b97a4aaccea2a086d30b8","construction tools safety","3099.9000000000000000","208.9923711340206186"
"0cf5798cf0a69ca39b286d63dd5a9501","sports leisure","3099.0000000000000000","114.3442853836361532"
"7e53e051875b2a0c9f22acd8a9a29a20","industry commerce and business","3089.0000000000000000","148.0209328358208955"
"cc1829caca1897ee76144ef20a32330f","sports leisure","2999.9000000000000000","114.3442853836361532"
"470433f95ba906e17efac3fce39e9ffd","computers accessories","2999.8900000000000000","116.5139031557429411"
"2b69866f22de8dad69c976771daba91c","agro industry and commerce","2990.0000000000000000","342.1248584905660377"
"a8bac9bc4001039c362db47eee5aee9a","computers accessories","2951.0000000000000000","116.5139031557429411"
"27274145782d0048827cb28b7786323b","small appliances home oven and coffee","2899.0000000000000000","624.2856578947368421"
"797897e182469fff3c330560d2fc851f","health beauty","2899.0000000000000000","130.1635305067218201"
"817880704f1fcf911b4342385f701fc1","health beauty","2799.6500000000000000","130.1635305067218201"
"d7324d4c913e7b424cb61675dafc8c10","sports leisure","2799.0000000000000000","114.3442853836361532"
"44c7b85d371365e52230e2e0efb8e0d8","health beauty","2749.6500000000000000","130.1635305067218201"
"15151e8a937f6a4d1a4f0c03c765c6f2","garden tools","2749.0000000000000000","111.6301955371520589"
"e51071c4622d7a15494656e912c8d55b","watches gifts","2700.0000000000000000","201.1359839759639459"
"e63cb7bb4e916e643c1d4785da2b2846","health beauty","2699.0000000000000000","130.1635305067218201"
"3a1855685a49813f60e6193864f7215e","baby","2699.0000000000000000","134.3441729200652529"
"cea7edf64d9e93fbf6b89cc3ba537cd9","garden tools","2690.0000000000000000","111.6301955371520589"
"86999f823d7791c5796d506ae0ed44ea","garden tools","2689.0000000000000000","111.6301955371520589"
"a233df9a388d27dbdfd31731d4236db0","computers accessories","2649.9900000000000000","116.5139031557429411"
"1ed724b5e4b638eeb4bd3487d88b8f28","cool stuff","2649.0000000000000000","167.3579689146469968"
"122bedead6e7541d311e6e0ab3cf248f","cool stuff","2649.0000000000000000","167.3579689146469968"
"3ecf69ee1fe21cfd40b30cbea549e563","small appliances","2622.6666666666666667","280.7784683357879234"
"5263b67de8e3edbade45ea923f6c4e79","sports leisure","2600.0000000000000000","114.3442853836361532"
"1231bc5d1cab6d3f64357eba69240f63","garden tools","2550.0000000000000000","111.6301955371520589"
"ab50aa8d9af0addb7f96149c8b8cee86","cool stuff","2499.9900000000000000","167.3579689146469968"
"993ac19aa975075775c16ba15426f8be","computers accessories","2499.7500000000000000","116.5139031557429411"
"8b502ca34e28d30605bc667b965b6abf","watches gifts","2499.4500000000000000","201.1359839759639459"
"2b9de6c892dd8bfb80322b1650d9904e","pet shop","2498.0000000000000000","110.0746841294298921"
"0abc19e41fdc9d6894b8cae651619253","electronics","2458.2000000000000000","57.9135308998915793"
"a859dc323c1bebb21c887054599fccce","telephony","2428.0000000000000000","71.2139779977997800"
"e9e425171123c1c10c30c2c7379b9544","watches gifts","2400.0000000000000000","201.1359839759639459"
"982cc4c1cdb785c9cb1f2e48c1e4f903","watches gifts","2400.0000000000000000","201.1359839759639459"
"ba58dd885694fa6a278aa4217365680a","musical instruments","2399.0000000000000000","281.6160000000000000"
"b7a60a397d4efd05c1b5d398fb9f9097","agro industry and commerce","2399.0000000000000000","342.1248584905660377"
"9ce74f28b3b6dee34ad83b1ede956664","watches gifts","2399.0000000000000000","201.1359839759639459"
"a3cd9517ebf5a50dca25acce54f3b171","housewares","2338.0800000000000000","90.7881476163124641"
"ada6a9116c85d8e56232e0a4265d7db9","home appliances 2","2307.0000000000000000","476.1249579831932773"
"a319b66ab6cabbb2810942860c1c8a3c","construction tools construction","2300.0000000000000000","155.7347578040904198"
"fdaed9f1261debbac5fc4459dc4fad1c","telephony","2299.9900000000000000","71.2139779977997800"
"3db0b74faf0d26a6b252528659d6b849","cool stuff","2299.9500000000000000","167.3579689146469968"
"2de5ba5ce28a5db125376077071370fd","cool stuff","2299.9500000000000000","167.3579689146469968"
"fcd0a70961c103799897803f4e49c628","watches gifts","2299.0000000000000000","201.1359839759639459"
"d4d998605a20a7c575f53f6c8be0cde5","baby","2288.0000000000000000","134.3441729200652529"
"628b17449083fb34688b2959b80bdecd","auto","2258.0000000000000000","139.9575230224321133"
"951aee2eea1136dd1f2cb63241c90ab7","health beauty","2249.0000000000000000","130.1635305067218201"
"18fcba7b80899b08132793f3a71ac9db","baby","2218.0000000000000000","134.3441729200652529"
"14e9b59d37c1571b980c02e237a5d395","garden tools","2200.0000000000000000","111.6301955371520589"
"df676834e2a38e1bf267bd85a2dc8e3a","watches gifts","2200.0000000000000000","201.1359839759639459"
"564a04f027fb97b53ca08464632db860","watches gifts","2200.0000000000000000","201.1359839759639459"
"1fa728d99803c8849b5c95cfeaf9b60c","computers","2199.9900000000000000","1098.3405418719211823"
"6eefea74d72822573892405c674918e6","cool stuff","2199.0000000000000000","167.3579689146469968"
"cd2f5c10e4e8dbc701f0bb68a09fdfe8","agro industry and commerce","2199.0000000000000000","342.1248584905660377"
"44612c61c35b16f7b7e88dadcebf096f","watches gifts","2199.0000000000000000","201.1359839759639459"
"d65575084607f3d226fb972abc1eb3ce","sports leisure","2170.0000000000000000","114.3442853836361532"
"ce99c3515272dee739f2d3eddae0f2cf","watches gifts","2150.0000000000000000","201.1359839759639459"
"12803e6c48756086227e39a8a2d2026b","cool stuff","2139.9900000000000000","167.3579689146469968"
"1d7099ae41da8738fa29e4c51a5a492b","garden tools","2130.0000000000000000","111.6301955371520589"
"7c7a6e88e5df5c4aa1d4526a833e59e7","computers accessories","2120.3900000000000000","116.5139031557429411"
"87feb07adc221a4c6cdf051ea1afd0ff","home appliances 2","2110.0000000000000000","476.1249579831932773"
"cda8b19a05af621d957a97a979b6fa9a","baby","2110.0000000000000000","134.3441729200652529"
"b0b727747746e677a470d0948bb68520","musical instruments","2109.9000000000000000","281.6160000000000000"
"bbff7e0ea95dd990ce461d8104ee9173","home appliances 2","2099.9900000000000000","476.1249579831932773"
"b59e3776fd0270273b8f6b1345e2f0fc","home appliances","2090.0000000000000000","103.9838261997405966"
"43d6624c213f21168ead351def0ad36a","auto","2090.0000000000000000","139.9575230224321133"
"bb3542bf40cc975720ee44d03fcf0cd8","home appliances 2","2070.0000000000000000","476.1249579831932773"
"b7550710491181180a97295a6b9faded","construction tools safety","2062.9900000000000000","208.9923711340206186"
"23e44bcf966914b366c7e28f13327dfe","garden tools","2029.0000000000000000","111.6301955371520589"
"89ad4d91b311611f135ef67426267ffc","auto","1999.9900000000000000","139.9575230224321133"
"fd0065af7f09af4b82a0ca8f3eed1852","auto","1999.9900000000000000","139.9575230224321133"
"59af9f8790e7a3f82851c321f0e825bf","bed bath table","1999.9800000000000000","93.2963274853801170"
"fb10e89a4e9198e408db587983f3eb9e","watches gifts","1999.9000000000000000","201.1359839759639459"
"843a502670c17eb4f8e7898bc2969be3","watches gifts","1999.9000000000000000","201.1359839759639459"
"58242a22820af7b54962e08f75d2cacf","watches gifts","1999.9000000000000000","201.1359839759639459"
"c5215dd0ebe57e26ec6025f1c4b42029","watches gifts","1999.9000000000000000","201.1359839759639459"
"5183344b5357029cfd88c7f511ed876d","musical instruments","1999.0000000000000000","281.6160000000000000"
"e245d0b2b8c02f14e840abef856cc149","computers accessories","1999.0000000000000000","116.5139031557429411"
"310806337e8a62be35203aa25d302b08","baby","1999.0000000000000000","134.3441729200652529"
"acac295886c915b0bcb309cb4158c0a7","computers accessories","1999.0000000000000000","116.5139031557429411"
"463cdd8acfe23847f35e29076df0bbbd","watches gifts","1999.0000000000000000","201.1359839759639459"
"600add16084eeeead5c56279ccef0d7e","cool stuff","1999.0000000000000000","167.3579689146469968"
"8a12c0e223d9dbd49ccfcd2ad25d1b30","construction tools construction","1998.0000000000000000","155.7347578040904198"
"ef854c7d98d5eba672287b0a9d37075b","musical instruments","1990.0000000000000000","281.6160000000000000"
"628cfb8a45c95a7b796ea06b006e9384","auto","1988.0000000000000000","139.9575230224321133"
"3a65f793b3e854ca1f31c6d7c636f117","computers accessories","1980.0000000000000000","116.5139031557429411"
"486e577f635477c920c95e95dc243bc8","construction tools construction","1970.0000000000000000","155.7347578040904198"
"74ab21b84ab4ccc188721da75b439526","market place","1964.0000000000000000","91.2490996784565916"
"35f2f253dd0f52362515bb0394741a84","watches gifts","1949.9000000000000000","201.1359839759639459"
"09ff539a621711667c43eba6a3bd8466","baby","1934.0000000000000000","134.3441729200652529"
"16c4e87b98a9370a9cbc3a4658a3f45b","musical instruments","1925.6923076923076923","281.6160000000000000"
"4abee1df902ca6e48fbe864fce3859bc","bed bath table","1914.5800000000000000","93.2963274853801170"
"3ff22524016b71a48fd1e5054632985c","bed bath table","1914.5800000000000000","93.2963274853801170"
"218bdd5d01fa000018c777fcc2bbfebd","small appliances","1899.0500000000000000","280.7784683357879234"
"eddb814fb553b6951f51b34c5f578ba0","agro industry and commerce","1899.0000000000000000","342.1248584905660377"
"67a1e52f1184a4ffecff3b0a80d00889","furniture decor","1899.0000000000000000","87.5644936405087593"
"e91042dbe3df0b9887d7044968286f57","costruction tools tools","1899.0000000000000000","154.4072815533980583"
"9d65ba102eeefb2ee2284de1fdc3964d","auto","1890.0000000000000000","139.9575230224321133"
"b7d35019c9f8e0eeff52b36a59eec8e8","small appliances","1890.0000000000000000","280.7784683357879234"
"10558db20f88e2b71f8dff4614f9e3bf","small appliances","1890.0000000000000000","280.7784683357879234"
"0433830caca22b01a0f477d31307b043","small appliances home oven and coffee","1884.7142857142857143","624.2856578947368421"
"752855b7d128a75a28fa2ea9341e51bc","auto","1880.0000000000000000","139.9575230224321133"
"4aa52adb5489aa151e17023d4e153297","pet shop","1878.3300000000000000","110.0746841294298921"
"ba55945d930e34e802e5dd2e5cffdcc8","musical instruments","1858.0066666666666667","281.6160000000000000"
"aaccb76bf4427c9196a531cb10a79458","health beauty","1850.0000000000000000","130.1635305067218201"
"5edfda97608b60c12ad5f3139d026bfb","electronics","1850.0000000000000000","57.9135308998915793"
"ca6f1dddc138d9925f3a9b79dacbf1f5","watches gifts","1850.0000000000000000","201.1359839759639459"
"bd45d419cafca91f96772c2b59f0e0da","watches gifts","1849.9000000000000000","201.1359839759639459"
"b1e646eebd0f4d4e08092ed2c927f721","baby","1849.0000000000000000","134.3441729200652529"
"1550a0fe151b511cb7cb327c55c865d3","baby","1837.9000000000000000","134.3441729200652529"
"a9e9edb1bcac585bfbfa381ce40e5d99","garden tools","1820.0000000000000000","111.6301955371520589"
"f71e81166f65ac9b5174e4630ab20615","garden tools","1815.9100000000000000","111.6301955371520589"
"e48f857c5498e6408410be1fda8e0fe4","sports leisure","1800.0000000000000000","114.3442853836361532"
"d05d4a7430d1293367ba2ffbedcdef05","sports leisure","1799.0000000000000000","114.3442853836361532"
"64711ecc1a5700b2ca5fca7eafab7f3e","housewares","1799.0000000000000000","90.7881476163124641"
"3976c6466748442470251341eb6f92a3","pet shop","1798.0000000000000000","110.0746841294298921"
"8a9405a507847ccf7d53141b2b16909d","musical instruments","1790.0000000000000000","281.6160000000000000"
"f520d24c6aa8c9b6e73e45517de7dad7","auto","1788.0000000000000000","139.9575230224321133"
"5ec9cc4e1217d387b9fedfa362b7bc24","auto","1788.0000000000000000","139.9575230224321133"
"d48c8d7a322bda722704d0ba7506e9a1","auto","1780.0000000000000000","139.9575230224321133"
"2b404a26ab8bb829250810315a2af34f","auto","1780.0000000000000000","139.9575230224321133"
"e213c4ab14d85a5a4a987bb6c543a952","sports leisure","1779.5000000000000000","114.3442853836361532"
"ca8abbdcac2d082a56ff54df35aec76a","musical instruments","1775.9000000000000000","281.6160000000000000"
"1c756cc8c5e3b4a2fcf83d1690f8084d","watches gifts","1775.0000000000000000","201.1359839759639459"
"c7b8e643fca22f6d8ec5f4b76b72e65f","health beauty","1750.0000000000000000","130.1635305067218201"
"19936fa4f614ee0590d3b77ac83fd648","fixed telephony","1743.3333333333333333","225.6931818181818182"
"821719b9a2288a792ba3ca0c9962f467","bed bath table","1740.0000000000000000","93.2963274853801170"
"569216db5e4a857c4056614de975617f","watches gifts","1724.9950000000000000","201.1359839759639459"
"48ec266dc99725679f820e6609801800","watches gifts","1704.9700000000000000","201.1359839759639459"
"1b01cabd433131aec917576c347f0dbd","watches gifts","1700.0000000000000000","201.1359839759639459"
"cb5c020ae387a4159ee7bf98cf0c69ed","watches gifts","1700.0000000000000000","201.1359839759639459"
"f0f34793b31e7353a0d77fed40bdb196","furniture decor","1699.9900000000000000","87.5644936405087593"
"437ae72c066abf24996b52549bbb6432","industry commerce and business","1699.9900000000000000","148.0209328358208955"
"5b3f731080f509f8688f58810e9e13c2","fashion bags accessories","1699.9900000000000000","75.2454652880354505"
"79f0638714bca6309431b53ecfdb4b54","computers accessories","1699.0000000000000000","116.5139031557429411"
"f3f12eabcd090650146791b249f48880","sports leisure","1698.9900000000000000","114.3442853836361532"
"28a4dc65b49348e9de7f1aa7bfbabfd8","home appliances 2","1697.0000000000000000","476.1249579831932773"
"8c35dc99b37ba51780800ba049ed3616","stationery","1693.0000000000000000","91.7533690901867302"
"eac79e5169f7190fc60b25f3e9bf21d7","pet shop","1690.0000000000000000","110.0746841294298921"
"98d0e0ca6213edc063889593a2475e36","auto","1689.0000000000000000","139.9575230224321133"
"4d0322b5ddf89ce6a3564aca2e261a3a","garden tools","1681.7500000000000000","111.6301955371520589"
"5769ef0a239114ac3a854af00df129e4","fixed telephony","1680.0000000000000000","225.6931818181818182"
"6bc9ae87edf6ad4063076624b8ad0268","watches gifts","1672.0000000000000000","201.1359839759639459"
"0466aacbd155769293483722a2e5bead","garden tools","1670.0000000000000000","111.6301955371520589"
"650e39eebfbf781051ea573d02d0342a","musical instruments","1669.8700000000000000","281.6160000000000000"
"ee98d78ba152f752429f6bc86297841f","construction tools safety","1658.8300000000000000","208.9923711340206186"
"017e3ffa31fcd2f8061fa66a9e486381","watches gifts","1654.4400000000000000","201.1359839759639459"
"1a71a941d0691bd3d15ee51d5fb3b11b","watches gifts","1653.8800000000000000","201.1359839759639459"
"9a55374d155f754b8e04eea54625b358","watches gifts","1650.0000000000000000","201.1359839759639459"
"c6eea384e62b799e78267eaeea987eaa","baby","1648.0000000000000000","134.3441729200652529"
"7fa573c197477e03953feaa1d44bf28b","baby","1648.0000000000000000","134.3441729200652529"
"0ac4f23a50ad9369ab5d78b1f068f6d3","small appliances","1644.5000000000000000","280.7784683357879234"
"cb460986a447ed00da792526bf6189e4","sports leisure","1643.0000000000000000","114.3442853836361532"
"7f1c32fb404e8cd4b901a3347a96f66e","watches gifts","1625.0000000000000000","201.1359839759639459"
"6a3de1215846cd955a86490be42953d6","watches gifts","1623.9000000000000000","201.1359839759639459"
"f209a7348b00e6af70f314bbcd31ef31","sports leisure","1610.0000000000000000","114.3442853836361532"
"a3aab6d23ab543e36652264fce5ed7be","consoles games","1609.9000000000000000","138.4918381706244503"
"f84ca2376ed799523593afad3bdae70f","electronics","1608.9900000000000000","57.9135308998915793"
"561bea95142a07c5a363216f47879cbe","toys","1599.9900000000000000","117.5483604566431868"
"270205bec6114bb05c09ed724555eac0","watches gifts","1599.9900000000000000","201.1359839759639459"
"e7261ba9b589b73ac45411a15058403e","computers accessories","1599.9566666666666667","116.5139031557429411"
"b4436da747c3a53ab07ac0e71de17dcd","sports leisure","1599.0000000000000000","114.3442853836361532"
"a1d54bd2293d947527d70e04dbe2a93e","air conditioning","1599.0000000000000000","185.2692255892255892"
"e74384c9363e768848854356a37c73f4","consoles games","1599.0000000000000000","138.4918381706244503"
"038e3a669bb495e56d9d609d874fb668","sports leisure","1599.0000000000000000","114.3442853836361532"
"76951acb34204078c0dc377dfc4233aa","health beauty","1597.3500000000000000","130.1635305067218201"
"d8655d4a43e4a9ac85575a5f9ef816b0","home appliances 2","1595.0000000000000000","476.1249579831932773"
"ce750e0c764699fb4564a06b4b8c295b","watches gifts","1591.2000000000000000","201.1359839759639459"
